timestamp,TEMP,TEMP_qc,PRES,PRES_qc,CNDC,CNDC_qc,PSAL,PSAL_qc,SVEL,SVEL_qc
2019-04-04 14:09:42+00:00,14.6744,1,19.584,1,4.61296,1,38.2606,1,1509.78,1
2019-04-04 14:09:52+00:00,14.6731,1,19.514,1,4.61278,1,38.2601,1,1509.78,1
2019-04-04 14:10:02+00:00,14.6741,1,19.497,1,4.61284,1,38.2598,1,1509.78,1
2019-04-04 14:10:12+00:00,14.6731,1,19.561,1,4.61282,1,38.2606,1,1509.78,1
2019-04-04 14:10:22+00:00,14.6709,1,19.533,1,4.61281,1,38.2626,1,1509.77,1
2019-04-04 14:10:32+00:00,14.6713,1,19.514,1,4.61268,1,38.2611,1,1509.77,1
2019-04-04 14:10:42+00:00,14.6728,1,19.517,1,4.61278,1,38.2605,1,1509.78,1
2019-04-04 14:10:52+00:00,14.6725,1,19.534,1,4.61281,1,38.2611,1,1509.78,1
2019-04-04 14:11:02+00:00,14.6721,1,19.537,1,4.61281,1,38.2614,1,1509.78,1
2019-04-04 14:11:12+00:00,14.6742,1,19.53,1,4.61284,1,38.2596,1,1509.78,1
2019-04-04 14:11:22+00:00,14.6734,1,19.531,1,4.61276,1,38.2597,1,1509.78,1
2019-04-04 14:11:32+00:00,14.6745,1,19.534,1,4.61276,1,38.2586,1,1509.78,1
2019-04-04 14:11:42+00:00,14.6741,1,19.547,1,4.61279,1,38.2593,1,1509.78,1
2019-04-04 14:11:52+00:00,14.6739,1,19.525,1,4.61272,1,38.2588,1,1509.78,1
2019-04-04 14:12:02+00:00,14.674,1,19.491,1,4.61276,1,38.2591,1,1509.78,1
2019-04-04 14:12:12+00:00,14.6738,1,19.56,1,4.61276,1,38.2593,1,1509.78,1
2019-04-04 14:12:22+00:00,14.6731,1,19.54,1,4.61272,1,38.2596,1,1509.78,1
2019-04-04 14:12:32+00:00,14.6731,1,19.544,1,4.61273,1,38.2597,1,1509.78,1
2019-04-04 14:12:42+00:00,14.6731,1,19.516,1,4.61275,1,38.2598,1,1509.78,1
2019-04-04 14:12:52+00:00,14.673,1,19.553,1,4.61275,1,38.2599,1,1509.78,1
2019-04-04 14:13:02+00:00,14.6725,1,19.559,1,4.61272,1,38.2601,1,1509.78,1
2019-04-04 14:13:12+00:00,14.6728,1,19.508,1,4.61275,1,38.2602,1,1509.78,1
2019-04-04 14:13:22+00:00,14.6736,1,19.519,1,4.61276,1,38.2595,1,1509.78,1
2019-04-04 14:13:32+00:00,14.6735,1,19.548,1,4.61282,1,38.2602,1,1509.78,1
2019-04-04 14:13:42+00:00,14.6735,1,19.56,1,4.61276,1,38.2595,1,1509.78,1
2019-04-04 14:13:52+00:00,14.6731,1,19.524,1,4.61276,1,38.2599,1,1509.78,1
2019-04-04 14:14:02+00:00,14.6731,1,19.517,1,4.61278,1,38.2601,1,1509.78,1
2019-04-04 14:14:12+00:00,14.6733,1,19.567,1,4.61268,1,38.259,1,1509.78,1
2019-04-04 14:14:22+00:00,14.6705,1,19.522,1,4.61265,1,38.2615,1,1509.77,1
2019-04-04 14:14:32+00:00,14.6707,1,19.558,1,4.61255,1,38.2604,1,1509.77,1
2019-04-04 14:14:42+00:00,14.6712,1,19.526,1,4.61273,1,38.2615,1,1509.77,1
